,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
151780,BLU Studio C Super Camera -Unlocked Smartphone - US GSM- Pink,BLU,99.96,4,Cell phone does everything one could expect from an inexpensive smart phone. Very pleased with phone could not beat the price.,0.0
188288,HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android Smartphone,HTC,115.0,5,Totally,0.0
312262,Samsung Galaxy Grand Prime DUOS G531H/DS - Gold (International Version),Samsung,179.99,5,great phone...,0.0
2533,"ALCATEL OneTouch Idol 3 Global Unlocked 4G LTE Smartphone, 5.5 HD IPS Display, 16GB (GSM - US Warranty)",Alcatel,129.0,2,Very glitchy and not very easy to use. The screen and sound are great though.,1.0
253278,"Motorola Moto X - 16GB, Unlocked Phone - US Warranty - Black",Motorola,89.99,4,I love the phone but the reason that I don't give the five stars is because the seller never says that the phone has the at&t logo.,3.0
348778,"Samsung Galaxy S5 G900F Unlocked Cellphone, International Version, Retail Packaging, White",Samsung,328.99,1,"Hi, last april 15 2014, I bought a Samsung s5 SM-G900F 4G LTE , It description said "" 4G LTE"", and It is not true..this model is not capable to 4g TE.I can't surf a real speed.",1.0
67045,Apple iPhone 6s 64GB Unlocked GSM Smartphone - Rose Gold (Certified Refurbished),Apple,799.99,5,"I move from 6Plus to 6S, size is good, lighter and little bit faster.",0.0
207835,"Lenovo A806 16GB Black, MTK6592 Octa Core, 5.0"" Unlocked International model- No Warranty",,97.99,5,fast shippinggreat product,0.0
255350,Motorola MOTO X XT1060 16GB Verizon CDMA 4G LTE Smartphone w/ 10MP Camera - White,,69.99,5,The Moto X I received was exactly as it was represented. Like new condition. And I was able to upload Lollipop 5.0 with no problems. Very satisfied.,0.0
136295,BLU Studio 5.0 C HD Smartphone - Unlocked - Yellow,BLU,2000.0,2,"The team is too hot when used long applications , really worries me because I can damage and if so will claim , so I hope the team will not be damaged",0.0
220909,"LG G3 D855 Factory Unlocked Cellphone, International Version, 16GB, Black",LG,195.99,4,the lg g3 is great i would go for Lg g4 but its price was what i couldnt afford. Everythng about this phone is great. Camera is great quality. Phone heats up if a lot of apps are opene and if you are a gamer if will heat. But besides that the battery life is awesome.,0.0
374783,Samsung Galaxy S7 Factory Unlocked Phone 32 GB - Internationally sourced (Asia) version G930FD- Platinum Gold,Samsung,523.0,5,Product arrived as described in a sealed box. Excellent conditions working perfectly with no problems upon installing the new SIM.No technical problems thus far and looking amazing,0.0
13462,Apple iPhone 4S 16GB Unlocked GSM - White (Certified Refurbished),Apple,129.99,5,Excelente,2.0
171150,CNPGD [U.S. Warranty] All-in-1 Smartwatch and Watch Cell Phone Red,CNPGD,49.99,5,Absolutely great produce.. This Smart Watch works great! I used the AT&T sims card. I am very happy with this watch. Thank you.. ....Thank you Amazon.,3.0
387578,"SODIAL Unlocked Quadband Dual Sim Android 4.2 with 4.0"" Touch Screen Unlocked Cell Phone White Newest Model",Unlocked Cell Phone,,1,This phone doesn't work properly. You can not send or receive picture messages. Also when you call the person on the other line sounds far away. There is such a lag time when dialing and when texting. This has not been a pleasant experience. The seller is not very helpful. I DO NOT RECOMMEND BUYING THIS PHONE. It is a waste of money!,8.0
26222,Apple iPhone 5C 16GB 4G LTE White - T-Mobile,,399.0,5,very nice thank u so much,0.0
138024,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,3,Battery life is not good also hang up alot,0.0
91638,"Blackberry Curve 8520 Gemini SmartPhone Unlocked with 2 MP Camera, Bluetooth, Wi-Fi, E-mail-- International Version with No Warranty (Frost Blue)",BlackBerry,39.99,5,"Todo bien, el equipo me llego en perfectas condiciones y con todos sus accesorios!Recomiendo ampliamente al vendedor hassle free cellDesde aqui de Puerto Ordaz Venezuela.",0.0
193192,HTC One M7 32GB Unlocked GSM 4G LTE Android Cell Phone - Silver,HTC,133.95,1,"Low speaker no work good , and the mms don't recive pictures",0.0
365755,Samsung Galaxy S6 G920F 32GB Factory Unlocked GSM 4G LTE Octa-Core Smartphone - Blue Topaz,Samsung,529.0,5,Great!,0.0
365529,Samsung Galaxy S6 G920A 64GB Unlocked GSM 4G LTE Octa-Core Android Smartphone with 16MP Camera - Black Sapphire,Samsung,429.93,5,Like it. Excellent phone. Works perfectly.,0.0
68138,Apple iPhone 6s Plus 16GB Unlocked GSM 4G LTE Smartphone w/12MP Camera - Gray (Certified Refurbished),Apple,599.0,2,This product came with scratches on the back cover which was disappointing because I was expecting top quality,30.0
365744,Samsung Galaxy S6 G920F 32GB Factory Unlocked GSM 4G LTE Octa-Core Smartphone - Blue Topaz,Samsung,529.0,5,"The S6 beats all the iPhones by a long shot (in my opinion). The display is absolutely fantabulous, better than iPhones, showing even the most microscopic details into perfection. It is the fastest device I've ever used with the stunning 3 GB of RAM (compared to newest iPhone's 1 GB). I love photography and with the 16 MP (newest iPhone has 8 MP), this is by far better than even $200 dollar cameras you find in stores. The 32 GB of memory provide all the room I could possibly want. I have had this phone for over 8 months now and still have over 14 GB left after all apps and music have been downloaded. The speakers provide great sound (better than any iPhone) and the bulge of the camera can easily be covered by a case, and I don't think it's worth buying the S7 just for the flat camera. I haven't had a single problem with anything about this phone. Last thing, the charger for this thing is absolutely beast. It is a fast charger built specifically for this phone and charges from 1% to 100% in just 1 hour. I bought the wireless charger but never use it because of this amazing charger, I wouldn't waste time and money on the wireless because it takes so much longer to charge. If you are trying to decide whether to get this or the iPhone, go with this one, you'll love it. RAM and Camera and Display are 2-3 times better than even the lastest iPhones.",2.0
79966,Apple Watch Sport 38mm Gold Aluminum with Antique White Sport Band (Certified Refurbished),,264.99,5,"Like brand new comes with everything and a extra strap,very pleased and the one thing that made me smile was the signatures of the employees on a card,THANKS GUYS",18.0
387986,"Sony Ericsson Walkman W580 Unlocked GSM Phone with 2MP Camera, Video, Bluetooth and FM Radio - White",Sony Ericsson,269.1,5,This is my second one of these phones. A button on my first broke after 6 years and made it difficult to use. I only use a phone for calling and texting. I tried a couple other phones but came back to this one. It's good quality and so far (after one week) is working great. `,0.0
5886,Apple iPhone 3GS 8GB Black Factory Unlocked / Not Jailbroken,Apple,33.0,5,"I ordered a used iphone and it came on time, unlocked, updated, and in the exact condition that was listed. I have not had any issues with this phone. Compared to the price of other new or used iphones, this is a great buy. I would buy from this seller again.",11.0
18366,Apple iPhone 5 16GB - Unlocked - Black (Certified Refurbished),Apple,124.0,5,very good recommend everyone,0.0
413390,"ZTE Z431 Unlocked GSM Phone with 2.4"" Display, 2MP Camera, QWERTY Keyboard, GPS, SNS Integration, Muisic Player and microSD Slot - Black",ZTE,21.8,4,"I bought this phone refurbished as a first phone for my youngest - intended for emergencies and for me to stay in contact with her when she's away from home. I decided on refurbed because I figured it would be in like new condition, but at half the price of new, I wouldn't be terribly upset when my child loses or damages it - as she is particularly prone to losing things. We picked up a five dollar/month plan on Pure Talk, which works fine on this phone, and voila - we have an emergency phone that won't break the bank. Had I realized it was possible to get started this cheaply, I would have done this a year or two ago! Phone looks new and works great for basic talk and text. Battery life is good, we only have to charge once a week although the phone is mostly on standby. I like that it has a speakerphone. We don't subscribe to a data plan, and the phone doesn't connect to wifi for the ability to use other features, but again, as an emergency phone it is not an issue for me.",1.0
176091,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver Plus),,49.99,1,This watch was suppose to be black on black and it was silver. Not very happy!,0.0
113686,BLU Dash JR TV D141T Unlocked GSM Dual-SIM Android Cell Phone - Gold,BLU,34.99,5,exelent product,0.0
92519,"Blackberry Curve 8520 Unlocked Quad-Band GSM Phone with 2MP Camera, QWERTY Keyboard, Wi-Fi and Bluetooth - Lavender",BlackBerry,39.99,5,"I bought this for father who lives overseas. He loves it. Even at this age, he can use the product without any problem.",0.0
355684,"Samsung Galaxy S5 SM-G900A GSM Unlocked Cellphone, 16GB, Black",Samsung,234.0,5,"Fast shipping, good phone",0.0
137921,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,5,"For the price I paid for this devices, its fantastic. Gets a little hot with heavy usage applications, but 0 issues with updates, battery, or use.",0.0
299987,"POSH MOBILE TITAN PRO HD ANDROID GSM UNLOCKED DUAL SIM 5.5"" HD SMARTPHONE EXTRA-large HD display, 13MP Camera and 8GB of Storage.(Model#: E550 BLACK)",Posh Mobile,97.59,1,"Would rather leave no stars, but not an option. Bought this phone, brought it to China and installed 4 SIM cards, none of which worked. So, 4 bad SIM cards, or this cute phone doesn't work...",
363753,"Samsung Galaxy S6 Edge SM-G925 Factory Unlocked Cellphone, International Version, 32GB, White (International version, No Warranty)",Samsung,449.99,5,love it no complain,0.0
95991,"Blackberry Curve 9360 Unlocked Quad-Band 3G GSM Phone with 5MP Camera, QWERTY Keyboard, GPS and Wi-Fi - No Warranty - Black",BlackBerry,41.1,1,"I bought this phone thinking that it was a great gift for my girlfriend because of the colour but 2 months after I regret having spend so much money for it because it does not now. At first I thought it was the battery or the charging port but after doing some research about the problem, I now think that its really a glitch in this model of the Blackberry Curve's motherboard. I'm from the Caribbean and it cost me a whole lot more money to have this product delivered to me, it did not even last 6 months. This is very ridiculous, I wish I could get some sort of compensation for this but I am not willing to spend more money, I've spent enough.",0.0
159402,BLU Tank II T193 Unlocked GSM Dual-SIM Cell Phone with Camera and 1900 mAh Big Battery - Unlocked Cell Phones - Retail Packaging - White Blue,BLU,26.41,5,WONDERFUL,0.0
405233,Verizon Casio GzOne Boulder No Contract PTT Rugged 3G Cell Phone,Casio,94.99,1,it says it's waterproof but when my husband accidentally dropped it in the toilet it stopped working. we thought it was a good phone since he is a firefighter,0.0
188197,HTC Desire 610 8GB Unlocked GSM 4G LTE Quad-Core Android 4.4 Smartphone - Black (No Warranty),HTC,163.87,3,The phone is good overall but the hotspot function doesn't work at all!!!,0.0
191034,HTC Inspire 4G A9192 Unlocked GSM Android Smartphone - Black,HTC,54.18,1,"The phone seems fine until I tried to use it. The BATTERY keeps ONLY ONE HOUR charge. I am really disapointed and want a refund. How do I return it or get a good battery???? What good is a cell phone that dies before you need it? I am very unhappy. It was a gift and I am totally embarassed to give a worthless gift, even if it is supposed to be refurbished. No excuse.",0.0
