,Product Name,Brand Name,Price,Rating,Reviews,Review Votes
350637,Samsung Galaxy S5 Mini G800F 16GB 4G LTE Unlocked GSM Android Quad-Core Smartphone - Blue,,489.0,5,"This phone is awesome I love it. It came on time, and was just what I was looking for. What I would suggest is sending the sim card with it though.",0.0
130576,BLU Life XL - LTE Smartphone - GSM Unlocked - 8GB +1GB RAM - White,BLU,116.99,5,"It is a excelent Phone, I love it",0.0
313546,Samsung Galaxy Grand Prime DUOS G531H/DS - Gray (International Version),Samsung,179.99,5,"THIS SAMSUNG GALAXY PRIME IS A VERY NICE PHONE WORKS AND LOOKS GREAT,",
93422,"Blackberry Curve 8520 Unlocked Quad-Band GSM Phone with 2MP Camera, QWERTY Keyboard, Wi-Fi and Bluetooth - Sky Blue",BlackBerry,39.99,5,"Great phone. Just delivered on time. Works perfect in Ecuador, South America where I use it!!",2.0
63827,"Apple iPhone 6, Space Gray, 128 GB (Sprint)",Apple,620.0,5,Phone was great!!,0.0
405319,Verizon Casio GzOne Boulder No Contract PTT Rugged 3G Cell Phone,Casio,94.99,5,So far so good..,0.0
178907,CNPGD Watch Cell Phone Mobile Touch Screen Mp3 Mp4 Fm Radio (Black/Silver),CNPGD,39.99,5,It was so nine and i love it,47.0
183489,Galaxy S5 G900A Factory Unlocked Android Smartphone 16GB White,Samsung,222.0,5,"Beautiful phone, works great!",0.0
161465,"BLU VIVO 5 Smartphone -5.5"" 4G LTE GSM Unlocked - 32GB +3GB RAM - Silver",BLU,199.95,5,Excellent!,2.0
175960,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Silver Plus),,49.99,2,Works great whenever it stays connected to my Samsung Note 3. Unfortunately the BT connection is sporadic and unreliable even when it's only a few inches away from the phone. The watch must have a poor BT transceiver or it's incompatible with Android's Lollipop OS. The price is only a little more than I would pay for a cheap watch so I guess I can't be too disappointed.,0.0
387746,Sony Ericsson K850i (UNLOCKED),,269.1,5,i have really doubted the purchase but when it reached to me its fantastic work by the selleri have bought this only for my collection of mobiles really it meets the quality,0.0
137349,"BLU Studio 5.0 C HD Unlocked Cellphone, Black",BLU,173.44,5,"I've used this phone for 3 days, and so far, I love it. It takes nice, crisp photos and videos, it has a very nice size screen and it is very user-friendly. I would recommend this phone to anyone.I bought this phone to use with Net10 wireless Bring Your Own Phone plan.I will update if there is an issue, but at this point, I am very happy with this phone.",0.0
212007,LG Electronics G3 Stylus D690 Dual SIM - Factory Unlocked Phone - Retail Packaging (Black Titanium),LG,162.5,4,I always have been an andriod fan i love this phone better than my iphone everything works great!! I had to wait a couple of days so my at&t sim card can work but besides that I love it........does anyone knows if they sell the stylus from the phone alone ???,0.0
410261,Virgin Mobile iPhone 5 Black,Apple,289.0,1,Had to return this since it did not have all of the parts. It was missing the SIM card. I had to eat the return shipping.,2.0
37897,"Apple iPhone 5c A1532, 8 GB, Factory Unlocked (Pink)",Apple,159.99,4,This was quite a good deal and now I have Straight Talk for less than $45 a month. Great phone that helps me save money!,1.0
256109,"Motorola RAZR V3 AT&T Phone with Camera, Bluetooth and Video Player - Silver",Motorola,134.1,4,Works great,0.0
358302,"Samsung Galaxy S5 SM-G900H Factory Unlocked Cellphone, International Version, Black",Samsung,339.99,1,"Please be aware that buying the international unlocked Galaxy S5 appears to invalidate your warranty. Below is the response from this Amazon supplier (VIUS):""Regarding to the warranty, we cannot guarantee for warranty of the phone as it is international unlocked as some manufacturer does not honor warranty for international version phones. "" If I had known this, I would not have made this purchase.I followed up with Samsung. Here is what they tell me: ""The device claims the warranty offered through specific country, where it is manufactured. You can contact the appropriate Samsung country support team for the warranty details from the below link provided. Link: [...]It appears that the phone that was delivered to me was manufactured in Vietnam. I hope nothing happens -- I am not optimistic about getting warranty support from Vietnam.",0.0
240507,Microsoft Lumia 640 XL 8GB Unlocked GSM Quad-Core WIndows Smartphone w/ 13MP Camera - Blue,Microsoft,89.99,5,Good Phone to have!,0.0
270223,Nokia Lumia 820 8GB GSM 4G LTE Windows 8 Smartphone - Black - AT&T - No Warranty,Nokia,99.99,1,cell phone is LOCKED....,1.0
143509,BLU Studio 7.0 II -Unlocked Smartphone - US GSM - Blue,BLU,95.88,1,"Did not work for my daughter's straight talk at and t service, It was not unlocked.",0.0
363173,Samsung Galaxy S6 Edge Plus SM-G928 32GB Black Factory Unlocked GSM - International Version,samsung,557.49,2,"stop charging randomly after a few minutes, bought 2 and both behave the same way!",1.0
235694,LG OPTIMUS L7 P705 Factory Unlocked International Version GSM Android Phone No warranty - Black Pink,LG,150.0,5,"I am thoroughly satisfied with this product in every way. I would recommend this product to others in the future.Thank you,",0.0
259278,Nextbit Robin Factory Unlocked Phone - Midnight (1-Year U.S. Warranty),,249.99,5,"The phone is great. Great performance, and feels very well built. I was afraid the sync to Nextbit own cloud storage could cause issues, or sluggishness, but not at all. The default setting for the Nextbit cloud backup is to sync only on wifi. The idea of the 100GB of free cloud storage is great, but it does only support storing pictures and apps, which are both already backed up/synced by my google account. One advantage compared to unlimited photo storage in google photos is that the Nextbit sync backs up the photos in the original resolution, but it would be much more useful if the 100GB could be used to sync or store any file format (dropbox or google drive like), or at least video files. Until that happens I wish the Robin supported the MicroSD card I had in my old phone. Camera is good, Stereo speakers very good. The main reason I bought it was that it seems to support evey possible band and frequency in the world. Sofar I have activated it on metropcs, and used it with a freedompop global data only SIM card (really a ThreeUK SIM), in both cases it gets a great and steady signal either LTE or H. Much better than the previous phones (Nexus 4 and LG G2). Battery life: good sofar, no problem lasting through the day. During the initial setup it updated to Android 6.0.1",0.0
348922,"Samsung Galaxy S5 G900F Unlocked Cellphone, International Version, Retail Packaging, White",Samsung,328.99,1,"WorldWide Distributors dont buy from this seller!!! The phone from this seller doesnt have warranty in America or Europe only in the Arab Emirates, the phone doesnt work!!! I lost my money!! Lost more than 500$!!!!",1.0
41148,Apple iPhone 5S 16GB Factory Unlocked GSM Cell Phone - Silver/White,Apple,265.0,4,I like my new phone I can text now.,0.0
251955,Motorola Moto E (1st Generation) - Black - 4 GB - US GSM Unlocked Phone,Motorola,89.99,4,"The advantage comes from its weakness.The screen size is tiny, and the processor is not of 2014 speed. However, smaller screen and slower processor consume less power. The battery keeps going and going.I'm currently traveling in Beijing, a huge city with its spiderweb of public transit system. Moto E's battery supplies the GPS and mapping tool for me all day long. It's global GSM frequency support is also crucial for me. However, passengers on the subway use smartphones whose screens twice as big as Moto E's.I would definitely recommend this phone to female world travelers. It fits their palms, and has the rounded corners a female would like, and has enough battery juice to get the job done. For male world travelers, we need a 5.0+ inch screen phone with the same battery performance and maybe priced ~200. Moto please make one.",3.0
81422,"ASUS ZenFone 2 Unlocked Cellphone, 64GB, Black (U.S. Warranty)",Asus,235.16,5,number 1 product,0.0
258276,"Motorola_w755 (Purple) with 1.3 Megapixel- Camera, 4x Digital Zoom - Bluetooth Capable - 1XEVDO CDMA 2000 for Verizon Network (No Contract Required_A P E X GLOBAL WIRELESS)",Motorola,89.62,1,"Love this phone, which is why I bought another one. This vendor has not replied to my inquiries, no response actually. Leads me to believe vendor knew the phone would not be able to be activated. Would not recommend doing business with this vendor at all.",6.0
256125,Motorola RAZR V3 Black (AT&T),Motorola,21.11,5,"This is a very good cell phone and Amazon.com gives the best deal. But, you can't transfer your old phone number from different provider to Cingular through Amazon.com. If you transfer your old phone number, you won't get your mail-in rebate. Please read amazon.com mail-in rebate rules carefully!!!You can read about how to transfer your number through this link : http://www.amazon.com/exec/obidos/tg/feature/-/508597/102-6686881-6992121",43.0
70995,"Apple iPhone 6S Plus Unlocked Smartphone, 32 GB (Space Gray)",Apple,749.99,5,GREAT PHONE! Sent the wrong color so i ended up with rose gold instead of gold but it doesn't bother me. Have been using the phone while traveling abroad and it works flawlessly.Thank you.,2.0
313599,Samsung Galaxy Grand Prime DUOS G531H/DS - Gray (International Version),Samsung,179.99,5,ok,
285335,OtterBox Iphone 5/5S/SE Defender Case w/ Drop and Dust Proctection - Realtree AP Pink,OtterBox,6.99,3,"Its ok, it scratches easly and it seems a bit cheap , i never really put my cards in it didnt really feel safe",0.0
266557,"Nokia Lumia 1020 32GB Unlocked GSM Phone w/ 41MP Camera 4.5"" - White - International Version, No Warranty",Nokia,296.0,5,Such an awesome camera... Love this phone!!!,1.0
162922,"BLU WIN HD LTE - 5.0"" Windows Smartphone -GSM Unlocked - Grey",BLU,99.89,4,Good phone. I like the features. Worth the purchase. Only negatives are how long it takes to recharge and the battery is not replaceable.,0.0
88149,BlackBerry Bold 9700 Unlocked GSM 3G World Phone w/ Full Keyboard - Black,BlackBerry,101.99,5,Great Product,0.0
202210,"Huawei Nexus 6P unlocked smartphone, 128GB Silver (US Warranty)",Huawei,649.0,4,"This is a great phone! Could not beat the price when it was at $400. I've had the phone since August of 2016 and no issues. Pretty durable - I have had a case on it and it has taken several tough falls and all is good, no cracked screen or dents.",0.0
60084,"Apple iPhone 6 Plus Unlocked Cellphone, 16GB, Silver",Apple,519.0,5,Love it! Came just as it said it would! Definitely would recommend!!,2.0
65673,Apple iPhone 6s 16 GB International Warranty Unlocked Cellphone - Retail Packaging (Space Gray),"Amazon.com, LLC *** KEEP PORules ACTIVE ***",540.0,5,I ordered the Silver iPhone 6s 64 GB from FGS Trading. The phone came in good time. It was indeed internationally unlocked and worked in Jamaica. The phone is beautiful and works great! Would definitely recommend!!!,13.0
58971,Apple iPhone 6 Plus Gold 64GB Unlocked Smartphone (Certified Refurbished),,449.99,1,It's very bad,0.0
49499,"Apple iPhone 5s AT&T Cellphone, 16GB, Silver",Apple,139.95,5,It is good n excellent condition,0.0
15796,Apple iPhone 4S 64GB (White) - Factory Unlocked,Apple,234.19,1,"do not buy this item from WAR HOUSE. the seller has disguised it as a new, When I open the box, the serial number is unvalid, and the earphone is fake, the adapter is not for USA.",0.0
174368,CNPGD All-in-1 Watch Cell Phone & Smart Watch Sync to Android IOS Smart Phone (Gold Plus),CNPGD,59.99,1,I don't like having to connect to a phone in order to use this item. Without the phone it is just a watch. But i guess for the price it's an ok watch.,0.0
278674,"Oneplus One International Version No Warranty, 64GB, Black",OnePlus,349.0,5,Best phone I've ever owned. works perfect on t-mobile LTE,1.0
